f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-0.044451,-0.844426,-0.194772,-0.134865,0.407690,0.288964,-0.006900,0.222792,0.073270,-0.190807,1
0.417197,1.575450,0.053711,-0.397747,1.219844,0.606521,0.777649,1.864820,0.598073,0.436684,0
0.526143,-0.224107,-0.687117,0.357009,-0.648872,1.419787,-0.346995,0.538050,0.619227,-0.449042,1
-0.106652,0.029189,-0.613354,0.834947,1.020001,0.702741,1.288641,0.912145,0.044016,-0.716856,0
-0.168600,1.000600,-0.260953,1.026745,-1.896197,0.450316,0.440074,-0.488362,0.155079,-0.220288,0
-0.927327,-0.188712,-0.581339,-0.317562,-0.156378,0.761367,-0.686967,0.678713,0.127591,-0.626097,0
1.113499,0.418189,0.252565,-0.302281,-0.051791,0.996109,0.259755,-1.441777,1.140105,1.014662,1
-1.511453,-1.515001,-0.026127,0.008307,-1.587273,-1.138713,0.084646,0.197197,-1.051086,-0.684620,0
-2.327259,1.232905,0.700185,-2.541509,-0.337388,-0.148150,-0.409939,-0.904837,0.539081,1.184423,1
0.463298,-0.800725,-0.876291,-1.168364,0.174151,-0.976273,0.038261,-0.455726,-1.721355,-2.132509,0
0.224213,-0.997616,-1.207030,-0.147497,-1.166277,-2.010211,1.157365,1.950456,-2.970634,-3.309837,0
0.162946,-0.005845,-0.310572,0.636139,-0.183715,0.684150,-0.513360,0.279920,0.318103,-0.179224,0
0.066964,0.795337,-0.341529,-1.089690,1.351600,0.950591,0.819985,0.303638,0.528434,-0.086131,0
-1.340152,0.017017,-0.624719,1.950432,-0.094923,1.473962,1.539336,-2.234136,0.727976,-0.305779,0
1.918644,0.392773,-0.376905,-0.891553,1.082050,-1.127863,-0.318016,0.131298,-1.378251,-1.313459,0
0.642746,-0.018283,0.084091,0.305694,-0.937654,1.070249,0.544489,-2.464466,1.045078,0.751217,1
0.763495,-0.958573,-0.980577,-0.928370,0.481143,1.005787,-0.873859,0.375946,-0.035674,-1.211920,0
-0.360104,-0.114145,-0.743215,0.559626,0.389833,0.523820,-0.128840,-1.697700,-0.241932,-1.052047,0
0.282167,0.039163,-1.079246,-0.801293,0.705389,1.178781,-1.539176,-0.373879,0.025417,-1.293689,0
-1.574241,2.568889,-0.884469,-0.287097,0.572109,1.324442,0.118867,1.119714,0.343754,-0.859615,0
2.094880,-0.034675,0.591075,0.345436,-0.651629,0.840396,0.093374,-0.722157,1.324963,1.540215,1
0.373490,-0.104233,0.471734,0.312576,0.244050,0.906496,-1.968985,-1.065956,1.269886,1.361203,1
0.949010,-1.225632,-0.265691,-0.631652,-1.119561,0.571745,1.156425,0.178508,0.259936,-0.160901,0
-0.319041,-0.388725,0.657293,1.370238,0.294790,0.166787,0.650898,-1.559010,0.781642,1.283056,1
0.520379,0.391894,-0.209805,0.092905,0.689080,-0.664650,0.574416,1.208123,-0.800384,-0.751748,0
-0.270036,0.572789,0.470375,0.288266,1.892793,-1.071403,0.106263,-0.974426,-0.513523,0.251725,1
-1.148160,-1.009291,-0.242245,0.610983,-1.972303,0.438148,0.382562,0.664312,0.162085,-0.193238,0
0.272669,-1.066721,0.970553,0.795309,0.458171,-1.740265,-1.779772,1.018013,-0.635725,0.782695,1
0.644496,0.666947,1.270396,-0.223626,-0.508260,-1.357600,0.254850,-0.181468,-0.002926,1.539588,1
-0.525473,0.592004,0.199205,-0.964934,0.253679,1.026035,-0.820664,-0.473468,1.115813,0.934828,1
-2.642848,-0.679412,-0.931931,0.859334,-2.067861,1.294971,0.800935,0.262671,0.271610,-0.962016,0
-2.007257,-0.897486,0.477840,-0.623234,1.457694,-0.333958,-0.290396,-0.991236,0.158092,0.677980,1
1.603346,0.822687,0.817813,0.704433,-1.133011,0.727635,-0.272675,-0.104336,1.441159,1.887502,1
-0.045989,-0.800964,-1.031886,0.301155,-0.581068,0.789070,-0.152796,-0.491425,-0.280223,-1.426085,0
-0.126418,2.439397,-0.642573,-0.437856,2.162920,0.541631,-0.291940,-0.026843,-0.129212,-0.859915,0
0.064053,-0.496819,0.524033,0.088259,0.666913,0.878099,0.382300,0.818500,1.294537,1.439971,1
1.419522,-0.041024,0.029460,-0.748092,0.457303,1.107278,0.935609,0.172147,1.025965,0.673060,1
-1.817498,-0.604049,-0.395143,0.789502,0.289500,1.282415,2.380784,0.507180,0.775910,0.002547,1
-0.333016,-0.687121,0.154348,-0.226020,-0.884060,-0.543993,1.026926,-0.058231,-0.341883,-0.025099,1
-0.873259,0.330711,0.184090,-0.510693,0.352691,-0.638955,1.731304,-0.490235,-0.398875,-0.024414,0
-0.612618,-0.308517,-0.873960,-0.090236,-1.539467,1.297701,0.341136,1.355780,0.329755,-0.855559,0
0.796714,0.599300,1.013691,-0.214615,-0.246223,-0.682322,-0.725198,-0.288990,0.358926,1.452898,1
-2.190600,0.223433,-0.484252,2.014490,-1.414579,1.316221,0.482809,-1.660453,0.720776,-0.139820,1
-0.466051,0.661046,-0.408252,0.143218,0.216327,-1.104691,-0.782224,-0.262363,-1.387484,-1.357228,0
-2.475561,-0.078052,0.008602,1.007640,-0.443667,0.611903,-0.511502,0.173784,0.559593,0.358048,1
1.175644,-0.533007,0.527738,-0.103291,-0.468623,-0.720469,0.456446,0.960215,-0.142229,0.551968,1
0.135471,-1.243326,1.583101,0.436638,0.497392,0.428380,-0.571886,0.149690,1.906627,3.105188,1
0.170850,1.069657,-1.002558,-0.742857,1.253503,-1.513029,0.426209,0.914158,-2.326263,-2.661471,0
-0.382942,1.210250,0.047798,-0.704980,-0.458072,1.089681,-0.908445,-0.071422,1.027724,0.696401,0
-0.132790,0.676943,0.690145,0.969533,0.051400,-0.383034,-0.151308,1.471698,0.317804,1.034787,1
1.022816,-0.383142,-0.216725,1.319275,-1.293004,1.191924,-0.896528,1.278220,0.865758,0.274839,1
0.750770,0.678717,0.871570,2.386476,0.497507,0.713276,-0.421281,1.312320,1.479858,1.976766,1
-0.758469,0.663611,-0.233584,1.297768,-0.210000,1.208360,-0.056647,0.669252,0.864372,0.253521,1
1.133766,-0.360009,-0.977195,-2.851480,-0.110217,-1.352486,-0.915428,0.921179,-2.157250,-2.525710,0
0.236378,-0.744752,-0.707945,-1.107096,1.571146,0.510094,-0.324286,0.600519,-0.220420,-0.995890,0
-0.276699,-0.803280,0.585225,-0.419524,-1.401762,-0.481503,0.107577,0.323653,0.128302,0.789768,0
-1.582652,0.685775,0.951392,1.886509,0.460210,0.821471,-0.207557,0.164998,1.654016,2.181801,1
-1.123484,1.167840,-1.100792,0.081587,0.802128,1.695203,1.741167,-0.652978,0.470022,-1.043649,0
-0.980323,0.611141,1.091820,-1.414951,-0.346626,0.625533,-0.398429,0.636659,1.612363,2.326311,0
-0.431456,0.507647,-1.595617,0.271705,-0.488838,-1.949609,-0.218184,0.701816,-3.289290,-3.979264,0
-0.557382,-0.819147,-0.844161,0.904180,-0.700249,-1.053531,0.004916,2.279484,-1.760102,-2.117593,0
1.732227,-0.842353,0.565906,-1.299224,1.246306,0.851380,-1.535732,-0.543564,1.310684,1.500807,1
-1.381193,-0.115365,-0.070565,0.371668,-1.636477,0.783518,0.304928,0.501686,0.638175,0.310807,0
0.255892,-0.549240,0.397551,0.266849,-0.201187,-0.381863,1.105167,-0.266996,0.037807,0.505844,1
-0.450561,0.462133,0.892698,-0.802688,0.445375,0.704928,0.539178,-0.757631,1.492630,2.010334,1
-1.005084,-0.955591,-1.242949,-0.950466,-0.649729,1.170023,0.363879,0.289370,-0.139718,-1.594894,0
-0.327114,0.014966,-0.226076,-0.695146,0.095686,-0.935441,1.888082,0.281910,-1.059999,-0.932760,0
-1.725660,-0.622168,0.387286,-2.302552,-0.946257,-0.429624,2.636679,-2.003491,-0.015085,0.460534,0
1.390093,0.755806,-0.009149,-0.467433,2.828585,0.135205,-0.122835,1.182791,0.113033,0.059113,0
0.468537,0.040371,-0.311016,-0.092983,0.280877,1.227211,-1.751781,1.834838,0.806980,0.123921,1
0.642902,-0.521499,-1.016758,-0.056135,-1.401533,0.407916,-0.427600,0.674922,-0.609115,-1.612033,0
0.549869,-0.627423,0.077168,0.629021,-0.931427,-0.698438,-0.283556,1.061380,-0.555174,-0.251236,0
0.517195,-1.238385,-0.779739,-1.403243,1.612339,0.837626,0.369396,-1.777936,0.005727,-0.942521,0
0.201559,-0.885384,2.127738,0.816831,0.727851,0.166624,-2.668676,-1.295357,2.193936,3.944483,1
0.985103,1.030028,-0.044460,-0.728955,0.035151,0.179223,0.499524,-0.929851,0.118775,0.019836,0
0.305716,-1.549164,-0.506903,-1.829972,-0.733033,-1.235819,-1.018030,-0.378186,-1.600391,-1.609179,0
0.274022,0.823661,-0.337564,-0.027406,-1.187997,1.244606,1.421008,-1.632560,0.797152,0.085604,1
0.206399,-1.034775,0.107533,-1.089211,0.130980,1.058515,1.000058,0.351043,1.057022,0.787079,1
-0.638214,1.695144,1.337504,-0.620367,0.384125,0.518682,0.108977,1.199322,1.752081,2.711197,1
-1.849145,1.003346,-1.249782,0.958541,-1.114852,1.709295,0.772894,-0.393818,0.339607,-1.305435,0
0.414117,0.128870,-1.442208,1.671163,0.154173,0.603903,1.851062,0.341179,-0.841197,-2.272408,0
1.702582,-0.275840,-1.068730,1.177247,0.217142,-1.563019,-0.470288,0.167227,-2.434866,-2.809223,0
0.820042,-0.171908,0.439772,1.020597,0.651780,0.684606,-0.172122,-0.122265,1.039261,1.179161,0
-0.009701,-1.025745,-0.494737,-1.192957,0.405429,0.869398,-0.372596,0.683717,0.308113,-0.408882,0
1.163046,0.798726,0.562359,-1.393271,2.057570,-0.280384,0.920832,1.064686,0.287548,0.860945,0
0.321592,-0.049813,1.350436,1.309651,-0.684563,-3.098719,0.959761,-0.149392,-1.494805,0.709969,1
-0.213539,-0.113769,-0.401843,0.071829,-0.081461,0.938880,1.378252,0.264488,0.459947,-0.201855,0
1.302787,-0.988158,-0.297079,-0.024414,-0.434612,1.256906,-1.730607,-0.116334,0.847122,0.165766,1
-0.868081,-0.988308,-1.013858,0.680691,-1.783829,-1.137135,0.974355,0.778196,-1.998433,-2.471539,0
0.599433,1.009688,-1.551457,0.581963,0.804326,0.508543,-0.001846,-0.314775,-1.032056,-2.523523,0
-0.482840,-1.204350,0.719982,0.486563,0.156564,0.790543,0.242842,-0.801090,1.403867,1.745635,1
-0.890238,-0.410258,-0.123014,0.715168,-0.148324,1.145360,-0.795221,0.015154,0.913817,0.418393,1
0.336120,-0.634724,-0.637015,-0.531587,1.510918,0.300404,-0.903385,-1.613618,-0.341220,-0.984869,0
-1.991955,-1.723834,1.254885,0.320239,-0.529169,-4.068477,0.623899,0.748961,-2.460348,-0.005748,1
0.312015,0.914557,-1.462189,1.387804,0.221121,1.044348,-0.826089,2.443116,-0.463545,-2.062060,0
-1.710206,0.649261,0.413141,0.396387,-0.841916,-0.435869,0.333202,-0.492604,0.004122,0.503836,0
-0.110163,-1.979566,-0.103054,-1.163302,0.986733,1.147353,-1.790169,0.671380,0.934787,0.455638,1
0.377455,1.623213,-0.900508,-0.629343,-1.209545,1.068303,1.650252,0.529681,0.097564,-1.032005,0
-0.292279,1.539676,-0.455311,-1.093128,0.775232,1.303093,-0.946963,0.241246,0.736747,-0.094784,1
-0.981274,0.042460,-0.339257,-0.678385,0.279666,-1.512338,-0.205889,0.866731,-1.688504,-1.460504,0
-1.775079,0.253569,-0.265884,0.542727,1.756534,-1.053402,-1.309578,0.563903,-1.204519,-1.070834,0
0.377405,1.674450,2.281675,0.288326,0.676634,-2.930395,-1.387368,0.024468,-0.448639,2.489728,1
-1.241447,1.882668,-0.031721,-0.098465,0.172045,-0.889693,0.133838,-0.678852,-0.832090,-0.555370,0
0.065717,0.537754,0.288327,-1.716593,0.059513,-1.194120,-1.353805,0.327376,-0.798958,-0.146466,1
-0.518065,2.030328,-0.806472,-1.279447,0.528189,1.935457,-0.091053,0.677643,0.969203,-0.376459,0
2.128394,-0.278568,0.236229,-0.922512,-0.181717,0.063340,-0.677746,-2.092718,0.283980,0.463027,0
-0.388634,0.918479,-0.824635,0.537892,-0.105066,-1.682675,-0.272088,0.428200,-2.308211,-2.434380,0
0.053483,-0.787344,-1.778104,0.009747,-1.035608,0.311028,0.626992,-1.551919,-1.427725,-3.044302,0
0.081579,-0.628949,-1.532426,0.077673,1.914588,0.216608,-0.677761,-1.467779,-1.276812,-2.652470,0
0.658932,1.315528,1.764365,-1.026505,-0.023852,-2.346331,0.472005,-2.146703,-0.419296,1.880290,1
0.017294,0.302488,1.365925,-1.784234,-1.933424,-0.853801,-0.866715,1.183838,0.542762,1.994469,1
0.790098,-1.128113,-0.470116,0.719335,0.846559,1.324690,0.024061,-1.757855,0.741985,-0.109493,1
-1.107923,1.014029,-0.293252,-0.747730,0.407478,-1.066892,-0.498475,1.140989,-1.242962,-1.127921,0
0.222544,0.248428,-0.811711,-0.142838,0.557364,-1.068101,1.834331,-0.728156,-1.742060,-2.067014,0
0.328299,-1.172784,-0.786770,-0.534029,1.057991,-1.596112,0.831842,0.340571,-2.193845,-2.317394,0
1.431518,-0.754943,0.920869,2.093792,1.382025,-1.016084,-0.408435,0.678172,-0.030956,1.098085,0
-0.444993,0.104837,0.131747,0.992516,0.425464,1.051314,0.330930,-1.244718,1.073793,0.826877,1
-0.216465,-0.659907,-1.238301,0.404170,0.718061,1.647237,-1.183433,0.731236,0.294720,-1.319388,1
-0.998926,-0.788710,0.290088,-1.700406,-0.438589,0.973094,1.123901,0.960418,1.155411,1.069697,1
-1.268774,0.954670,-0.892777,1.060701,-0.732913,-1.448244,-0.839587,0.038959,-2.162440,-2.426507,0
-1.398311,0.433998,-1.409701,-0.062512,0.456609,1.181803,0.112233,-1.730705,-0.289279,-1.890124,0
1.838649,0.144753,-1.203749,0.621418,0.381390,-0.051912,0.478677,0.340854,-1.203039,-2.207851,0
-0.740692,-0.034132,1.132893,0.657844,0.023165,0.606766,-1.956478,0.647444,1.634906,2.390150,1
-1.428592,-0.389028,0.981698,1.078334,0.356392,0.668467,-0.371260,0.441300,1.545268,2.151018,1
-2.064410,-3.776980,-0.317553,2.696831,0.597017,-0.706727,-0.144311,-0.117376,-0.941794,-0.970324,0
0.416544,-1.148734,-1.102836,-0.921319,-0.002082,0.905798,-0.248410,-0.441136,-0.243201,-1.489173,0
-0.101587,0.493673,-0.991257,1.201536,-0.766401,1.339526,-1.593122,0.803851,0.254769,-1.044460,0
0.501577,0.093153,-0.815534,-0.969426,0.677445,1.080850,-0.554285,1.027019,0.190491,-0.871178,1
-1.174410,-0.346107,-0.359462,-1.436456,0.849417,0.153719,0.022206,-0.661051,-0.206780,-0.564593,0
-0.384150,0.580877,0.788245,-0.356522,-0.272022,0.769683,1.401382,0.400980,1.450643,1.857517,1
-0.013193,0.337014,1.616024,-1.637895,-0.204011,-1.224180,-1.783653,-0.516224,0.449281,2.239851,1
-1.891023,-1.180688,0.616733,-0.152374,-0.765517,0.833621,-0.739578,0.979960,1.343506,1.582865,1
-1.096406,-0.667763,0.058409,-0.344243,0.474304,1.071185,0.325141,-0.446698,1.021252,0.705257,1
0.017145,-0.597003,-0.954431,0.625517,0.254712,1.359780,-0.476182,-0.459989,0.308391,-0.966468,0
-0.030920,-1.013878,-1.375850,2.073534,0.196132,-1.890836,0.372054,-0.745258,-3.025238,-3.548590,0
-1.902979,0.198886,0.723569,-0.075532,0.329470,0.789864,1.719202,0.686241,1.406701,1.751748,1
-1.117420,-1.484316,0.598515,-0.100311,-0.829479,0.842513,-1.693434,0.326797,1.334017,1.554867,1
2.165225,-1.108380,0.000910,-0.289580,0.379552,1.101176,-0.324414,-0.765544,0.993042,0.617967,1
-2.246301,0.661359,-0.653056,0.676797,-1.414794,-1.357710,1.269637,0.470759,-1.850603,-1.941938,0
0.433790,-0.511675,-0.033065,-0.078802,0.649753,-0.863834,0.789245,-0.823122,-0.810083,-0.543331,0
-1.694071,1.597451,0.551507,-0.592239,0.768005,0.482753,-0.687315,-0.614035,0.964717,1.268427,0
0.901557,0.372573,-0.826722,-0.121333,-0.574009,-1.242767,-1.291787,-0.162569,-1.913855,-2.191943,0
-2.019252,-0.950736,0.259636,-1.137823,0.081681,-0.750361,-1.053350,0.828435,-0.426687,0.049972,0
0.991281,0.865493,-1.178701,0.805493,1.267968,-1.653609,0.775296,-0.239851,-2.622121,-3.058974,1
0.433118,-1.230923,-0.188866,-1.895073,-0.456257,1.077982,0.310587,0.256152,0.789855,0.261490,1
0.480680,0.063169,-1.004019,-0.396117,0.858508,-1.470579,0.684353,-0.359003,-2.289419,-2.640357,0
-0.861853,0.357486,-0.457619,-0.270104,-1.712165,1.300674,-0.063544,1.315625,0.732351,-0.100315,1
2.085653,1.065814,-0.308851,-1.175796,0.589586,1.383445,-0.570028,-0.078690,0.949828,0.215283,1
0.673257,-0.354562,-0.133402,-0.261570,-1.488310,1.175905,1.157575,0.934297,0.931361,0.416688,1
0.327167,0.152516,-0.440306,-0.351908,1.791653,-1.379814,-0.436098,-1.180362,-1.666161,-1.569230,0
-0.337384,-0.904994,-0.300325,0.714113,-0.249539,1.246476,0.896372,0.838840,0.834607,0.154053,0
-0.139980,-0.963518,0.608483,-1.019627,-0.935149,0.836088,-0.042401,-1.830389,1.337803,1.569313,1
-0.188381,0.114466,-0.115030,0.807152,1.290240,1.170506,-0.686384,0.082751,0.944143,0.446919,1
-0.369880,-1.163986,-0.522121,0.133168,0.211682,-0.937490,-0.660377,-0.426879,-1.346212,-1.469751,0
0.257982,0.655137,-0.407947,0.623212,-0.104256,1.137707,1.605401,-1.144625,0.633228,-0.101621,0
-0.985152,0.893084,-0.378097,-1.918324,-0.676850,-0.914883,0.157791,-0.442830,-1.187500,-1.196413,0
-0.715636,-0.115079,-0.677557,1.754417,1.223531,1.100356,-0.479593,0.676834,0.340600,-0.610522,0
-1.334475,-1.501921,1.864018,-1.850991,-0.289173,-2.469734,0.313659,-1.345586,-0.434761,1.991595,1
0.007555,1.201690,-0.472628,-0.255938,-1.095861,0.344899,0.746733,1.825773,-0.143228,-0.662424,0
-0.544408,-0.892825,1.228387,-1.511950,-1.116628,0.587867,0.377787,-0.010726,1.709605,2.552416,1
-0.473932,0.950654,1.161803,0.225058,0.127593,-1.293729,-0.641882,-1.239241,-0.049687,1.378782,1
0.733501,-0.309419,0.259376,0.492260,-1.213176,-0.849728,0.089524,0.238359,-0.516468,-0.006115,1
0.284345,2.519974,0.049522,-0.878118,0.190647,0.409564,-0.039586,-0.013819,0.416590,0.318866,0
0.180104,0.737866,1.064981,0.006608,0.212220,0.652292,0.101700,0.610280,1.610693,2.292710,1
-0.429702,0.541606,-1.109909,0.900723,-0.878469,0.935367,-0.572832,-0.553541,-0.223354,-1.485426,0
-0.396780,0.198352,1.330272,-0.482973,1.311641,0.531637,-1.114033,0.772691,1.756806,2.705357,1
-0.638358,1.281370,-0.558485,-1.459659,0.514994,0.764314,0.393333,-1.261057,0.152199,-0.583081,0
2.218466,-0.413496,-0.405242,1.789431,0.762521,-0.338930,1.822609,-1.401948,-0.694635,-0.923188,1
-0.595199,0.888671,-0.034659,-0.009741,-0.401209,-0.943125,-2.413757,-0.748242,-0.883056,-0.590595,1
-0.572113,0.481594,0.669013,-0.729789,0.116194,-0.780049,-0.275998,-0.161136,-0.060208,0.774331,1
-0.073409,-2.381682,-1.376743,2.263528,-0.687037,1.108435,0.301211,-0.317309,-0.323727,-1.871534,0
-1.151650,-0.947797,-0.200172,0.026558,-0.330830,-0.868191,0.783319,-0.352406,-0.974523,-0.848233,0
0.262475,0.068816,-0.782025,-0.813077,-1.786040,-1.321885,-0.473302,-0.937000,-1.942207,-2.155323,0
0.405429,-0.208872,0.141251,-0.594280,0.060268,-1.001654,0.572343,-1.162474,-0.766820,-0.304954,1
-2.467747,1.118900,0.349890,0.231877,1.108165,-0.387341,1.724820,-0.860731,-0.012909,0.416512,1
-1.670953,0.118569,0.856579,-0.809910,1.326058,0.745181,-0.977305,-0.590192,1.494204,1.967488,1
0.546569,0.715675,0.841355,0.053190,-0.324307,-0.392462,0.377995,-1.143163,0.454555,1.303201,1
-1.122961,-0.887637,0.016765,-0.524581,-0.948062,1.112178,-1.170382,2.888639,1.018185,0.652824,1
1.152250,0.289620,0.397099,0.501958,-0.731637,0.918971,0.392982,-2.097811,1.209436,1.233095,1
-1.727576,-0.313879,0.800789,1.129334,-0.311717,-0.465902,0.020680,-1.476082,0.349419,1.188672,0
1.532417,-1.781485,-1.161108,0.339634,-0.215887,-1.540701,2.250546,-0.914883,-2.503491,-2.963936,0
-0.096328,-0.095126,-0.073929,0.947925,1.330619,-0.896822,-0.128607,-0.233805,-0.879057,-0.635757,0
0.247141,0.531654,-0.616590,1.151852,0.851634,0.249704,-0.350940,-0.244876,-0.367282,-0.976275,1
-0.741477,2.509231,0.174489,3.179289,-1.463896,-0.785096,-0.675700,0.389805,-0.539772,-0.123586,0
-1.187315,-0.046554,0.491949,0.044981,0.205731,0.884040,0.721706,0.902675,1.269072,1.385224,1
-0.095656,0.961670,0.215620,-0.195283,-1.068335,-0.249655,-0.415098,0.200337,-0.017827,0.250544,1
0.028151,0.096368,-1.389243,0.141215,0.310599,-1.854444,-0.158461,2.210049,-3.005313,-3.552464,0
-1.419868,0.458277,1.520679,-2.080714,-1.844916,-2.865595,0.516749,-1.252844,-1.121231,1.148588,1
-0.717561,-0.568419,0.468977,0.990380,0.183333,0.909040,-2.591172,-1.692978,1.269530,1.357636,1
0.215946,1.677247,-0.580898,-0.023568,-0.186692,-1.144448,-0.660390,-0.382453,-1.589141,-1.691971,0
0.550145,0.428925,1.584947,0.190166,-0.602867,-2.488702,1.104795,-0.038691,-0.719915,1.475857,1
-0.551005,0.534497,0.844216,-0.748089,0.083507,-2.102514,1.345437,1.222727,-1.083468,0.351275,1
-1.404708,1.000092,-0.613051,-0.886686,0.750519,-1.345648,1.420945,0.654984,-1.801309,-1.862778,0
-1.184285,-0.753335,-0.774450,0.297732,0.600778,1.443289,-0.013432,0.041958,0.556514,-0.593962,1
-0.002795,-0.756782,1.056120,-1.251495,0.525967,0.651491,0.180966,1.673362,1.601459,2.276222,1
-0.329072,-1.077152,0.078610,-1.514594,0.236770,-0.895022,-1.596669,-0.766078,-0.730914,-0.358654,0
-1.164852,-0.700462,0.175012,-0.452932,-0.673166,1.019572,-0.339370,-0.312341,1.086752,0.887422,1
-0.313170,-0.490514,0.010332,1.114170,0.742722,-0.095567,1.130677,0.951249,-0.076182,-0.034788,0
-0.463025,0.180462,0.080786,-1.213361,-0.142993,-0.844752,-0.306296,0.429455,-0.683529,-0.326578,0
0.110430,0.344236,0.262385,1.189530,-0.745110,-1.133466,1.950675,-0.971825,-0.769228,-0.159475,0
-1.229437,0.010150,-1.383925,-1.427803,-1.553703,-1.884809,0.161981,3.510418,-3.027563,-3.559831,0
0.941306,-0.541245,0.147970,0.215285,0.154747,1.049400,1.448505,1.558472,1.087652,0.855171,1
-0.299186,-1.168260,0.191132,-1.166929,0.918248,0.177442,1.004050,0.208453,0.343469,0.445264,1
0.468405,-0.122208,0.844904,-0.714798,-0.357250,0.727366,0.764971,-0.544120,1.466938,1.936386,1
0.026426,-1.824875,-0.766386,1.159163,-0.398114,0.552186,0.386128,-0.445422,-0.238631,-1.078111,0
-0.518601,-1.237076,-0.957005,-1.178130,-1.410358,1.369774,1.478129,0.055261,0.314923,-0.965534,0
1.759750,-0.231698,-1.064456,1.827351,-0.810417,0.321800,-0.089106,-1.223243,-0.732522,-1.746565,0
0.747907,1.966691,-1.582620,-0.024992,-1.263305,1.462517,2.726204,-0.372981,-0.202451,-2.045994,0
0.559698,0.265619,-0.564782,1.096957,-0.562729,0.581673,-0.502708,-0.804255,-0.018411,-0.696702,0
1.242747,-0.062140,-0.888070,0.640042,0.434749,0.415158,-0.034540,-1.711643,-0.478978,-1.375053,0
0.084872,-0.216435,0.246618,-0.341183,-0.444826,0.993400,1.003166,-0.448062,1.131952,1.002380,0
-0.179312,-0.066701,0.343002,-1.076229,1.480111,0.958124,-0.573358,-0.033960,1.192750,1.157093,1
0.014387,0.439977,-0.937863,-0.934262,2.890882,0.912499,0.654024,1.044203,-0.078698,-1.186821,0
-0.430047,-0.959495,-0.375529,-2.540962,-0.879937,0.901213,-0.387951,1.845157,0.451286,-0.175307,0
0.246226,-1.641105,0.348363,-0.825682,0.899864,-0.864621,-1.996755,-0.369488,-0.444410,0.146617,0
1.375824,0.786134,-0.209365,-0.036878,-0.329860,-0.813899,-1.004841,0.068744,-0.934436,-0.834487,0
0.985156,-0.568791,0.144187,0.858271,-0.671234,-0.997841,-1.638617,0.628809,-0.760563,-0.297505,0
0.411844,-1.380728,-0.119033,0.861333,0.122444,-0.784670,0.038722,-1.401265,-0.821332,-0.654626,0
0.217842,0.433086,-0.066152,-1.078270,1.539878,1.138811,0.884827,2.048695,0.962535,0.517649,1
0.516840,-0.050274,0.717193,-0.387458,0.598275,-0.716009,-0.159331,0.948302,0.043772,0.897380,1
-0.703509,1.105131,-1.385002,-0.232768,0.368835,-1.396169,1.435596,-0.391176,-2.588329,-3.288293,0
-1.229159,1.187004,-0.054640,0.178631,1.163531,-0.791703,-0.778737,1.893704,-0.765815,-0.542010,0
0.798416,0.125788,-0.724874,0.241994,0.575954,-1.152861,0.370309,1.918447,-1.735018,-1.957277,0
0.489843,-0.517792,0.233169,0.892951,0.195705,1.007928,2.198197,-1.135298,1.132123,0.986169,1
2.413207,0.614979,-0.332811,0.209872,0.877509,1.275048,0.071929,-0.348788,0.829147,0.111246,1
-1.795870,0.228319,0.396938,0.708217,0.835934,0.123853,-0.490707,-0.368056,0.492873,0.787781,1
-0.367009,0.831783,1.453792,0.628427,0.540428,-0.165737,1.180583,0.511955,1.247115,2.538615,1
-0.029508,3.017095,1.759807,-0.452087,0.605296,0.365427,-0.641333,-0.868005,2.019643,3.389794,0
-0.781999,0.768451,1.337934,1.714081,-1.276738,-1.147746,0.512868,-0.049198,0.251028,1.779285,1
0.343456,-1.522279,2.176346,0.056395,0.356510,-2.281421,-0.022405,1.288591,0.034918,2.662309,1
0.640675,-0.080627,-1.212856,1.282883,-1.803644,-1.639450,0.365600,-0.150711,-2.642172,-3.112870,0
0.880958,-0.746929,0.335493,1.234982,-1.748506,0.962323,0.515514,-2.274189,1.189321,1.145852,1
-0.645771,-0.253470,-1.116093,-1.262414,0.350774,1.227726,2.631685,0.043573,0.034124,-1.332987,0
-0.526252,1.301960,1.170078,1.128841,-0.829766,-1.735943,0.922066,-1.118402,-0.440177,1.146255,1
-0.818150,-0.738442,-0.882606,0.223510,-0.293867,-1.447383,0.304756,0.684572,-2.151895,-2.407616,0
-0.299929,-0.053697,-0.861082,-0.814004,0.282444,-0.942327,-1.896757,-0.335614,-1.676160,-2.085980,0
1.103299,-0.442396,-0.706963,0.676223,0.630049,0.716845,0.530950,-1.292597,-0.033193,-0.878397,0
-1.576424,0.282717,-1.032832,-0.784548,0.863277,1.966874,-0.647274,-1.195238,0.780080,-0.768587,0
-0.836818,-0.094683,0.563191,-0.571439,2.020765,0.286805,-0.045229,-0.125623,0.799389,1.179904,1
-0.060417,0.266012,-0.035262,1.128697,-0.195986,1.182885,-1.288025,-0.148697,1.031919,0.598230,1
0.082557,-0.812020,0.250046,1.501408,-0.109347,-0.586612,-0.606963,-0.129510,-0.288360,0.124262,0
1.521503,0.849438,-0.323008,-0.026138,1.369901,-1.095406,0.531330,-0.232378,-1.297237,-1.197740,0
-1.154702,-0.669608,0.008247,-2.396372,1.134291,1.108974,-1.588185,0.140252,1.007117,0.635613,1
-1.758423,0.500477,-0.419302,-0.023922,0.384067,-0.952631,-0.659979,0.702188,-1.261091,-1.292122,0
-1.724773,1.202710,-2.093527,0.394361,0.345590,0.830144,0.229059,0.281554,-1.262979,-3.324677,0
