temp,humid,light,co2,humid_ratio,occupy_status
-0.117110,-0.855472,-0.613726,-0.488532,-0.865191,0
-0.067939,-0.855472,-0.613726,-0.496486,-0.853806,0
-0.018767,-0.855472,-0.613726,-0.482168,-0.842389,0
-0.067939,-0.855472,-0.613726,-0.488532,-0.853806,0
-0.067939,-0.855472,-0.613726,-0.483759,-0.853806,0
-0.117110,-0.855472,-0.613726,-0.482168,-0.865191,0
-0.018767,-0.855472,-0.613726,-0.491713,-0.842389,0
-0.051548,-0.849446,-0.613726,-0.478987,-0.844130,0
-0.067939,-0.846432,-0.613726,-0.485350,-0.845004,0
-0.117110,-0.837392,-0.613726,-0.488532,-0.847642,0
-0.067939,-0.837392,-0.613726,-0.464669,-0.836202,0
-0.018767,-0.837392,-0.613726,-0.482168,-0.824730,0
-0.117110,-0.837392,-0.613726,-0.491713,-0.847642,0
-0.067939,-0.837392,-0.613726,-0.488532,-0.836202,0
-0.067939,-0.837392,-0.613726,-0.485350,-0.836202,0
-0.117110,-0.837392,-0.613726,-0.483759,-0.847642,0
-0.117110,-0.837392,-0.613726,-0.482168,-0.847642,0
-0.117110,-0.837392,-0.613726,-0.485350,-0.847642,0
-0.067939,-0.837392,-0.613726,-0.485350,-0.836202,0
-0.117110,-0.837392,-0.613726,-0.507622,-0.847642,0
-0.117110,-0.837392,-0.613726,-0.485350,-0.847642,0
-0.084329,-0.819312,-0.613726,-0.480047,-0.822432,0
-0.117110,-0.819312,-0.613726,-0.478987,-0.830092,0
-0.117110,-0.819312,-0.613726,-0.488532,-0.830092,0
-0.117110,-0.819312,-0.613726,-0.491713,-0.830092,0
-0.117110,-0.819312,-0.613726,-0.510803,-0.830092,0
-0.117110,-0.819312,-0.613726,-0.490653,-0.830092,0
-0.117110,-0.811175,-0.613726,-0.494895,-0.822194,0
-0.117110,-0.819312,-0.613726,-0.501258,-0.830092,0
-0.117110,-0.819312,-0.613726,-0.507622,-0.830092,0
-0.117110,-0.811175,-0.613726,-0.498077,-0.822194,0
-0.117110,-0.803039,-0.613726,-0.501258,-0.814296,0
-0.117110,-0.808463,-0.613726,-0.503379,-0.819562,0
-0.117110,-0.807107,-0.613726,-0.517962,-0.818245,0
-0.117110,-0.803039,-0.613726,-0.521939,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.515576,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.510008,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.504440,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.494895,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.490653,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.507622,-0.814296,0
-0.171198,-0.803039,-0.613726,-0.509212,-0.826959,0
-0.117110,-0.803039,-0.613726,-0.523530,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.491713,-0.814296,0
-0.225287,-0.803039,-0.613726,-0.498077,-0.839583,0
-0.171198,-0.803039,-0.613726,-0.518757,-0.826959,0
-0.225287,-0.803039,-0.613726,-0.520348,-0.839583,0
-0.189228,-0.803039,-0.613726,-0.498077,-0.831171,0
-0.225287,-0.803039,-0.613726,-0.511864,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.518227,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.512924,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.501258,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.515576,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.512394,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.507622,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.509212,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.494895,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.504440,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.498077,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.521409,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.513985,-0.839583,0
-0.225287,-0.803039,-0.613726,-0.515576,-0.839583,0
-0.258068,-0.803039,-0.613726,-0.524590,-0.847216,0
-0.258068,-0.803039,-0.613726,-0.522469,-0.847216,0
-0.225287,-0.803039,-0.613726,-0.526711,-0.839583,0
-0.323629,-0.803039,-0.613726,-0.528302,-0.862439,0
-0.225287,-0.803039,-0.613726,-0.507622,-0.839583,0
-0.274458,-0.803039,-0.613726,-0.531484,-0.851027,0
-0.323629,-0.803039,-0.613726,-0.517166,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.512394,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.508682,-0.862439,0
-0.290848,-0.803039,-0.613726,-0.516106,-0.854835,0
-0.323629,-0.803039,-0.613726,-0.509212,-0.862439,0
-0.290848,-0.803039,-0.613726,-0.500198,-0.854835,0
-0.323629,-0.803039,-0.613726,-0.513985,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.507622,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.518757,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.507622,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.513985,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.520348,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.510803,-0.862439,0
-0.367883,-0.811175,-0.613726,-0.536256,-0.880457,0
-0.323629,-0.803039,-0.613726,-0.544741,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.520348,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.526711,-0.862439,0
-0.323629,-0.803039,-0.613726,-0.531484,-0.862439,0
-0.390010,-0.815244,-0.613726,-0.513985,-0.889440,0
-0.412137,-0.819312,-0.613726,-0.521939,-0.898406,0
-0.412137,-0.819312,-0.613726,-0.518757,-0.898406,0
-0.412137,-0.819312,-0.613726,-0.517166,-0.898406,0
-0.412137,-0.803039,-0.613726,-0.536256,-0.882903,0
-0.412137,-0.819312,-0.613726,-0.533075,-0.898406,0
-0.412137,-0.803039,-0.613726,-0.525121,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.517166,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.509212,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.510803,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.507622,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.507622,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.509743,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.511599,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.513985,-0.882903,0
-0.412137,-0.803039,-0.613726,-0.515576,-0.882903,0
-0.444918,-0.813888,-0.613726,-0.509743,-0.900771,0
-0.461309,-0.811175,-0.613726,-0.509212,-0.901956,0
-0.412137,-0.803039,-0.613726,-0.504440,-0.882903,0
-0.461309,-0.811175,-0.613726,-0.498077,-0.901956,0
-0.461309,-0.803039,-0.613726,-0.491713,-0.894229,0
-0.412137,-0.819312,-0.613726,-0.501258,-0.898406,0
-0.461309,-0.819312,-0.613726,-0.509212,-0.909683,0
-0.412137,-0.819312,-0.613726,-0.509212,-0.898406,0
-0.461309,-0.819312,-0.613726,-0.502849,-0.909683,0
-0.510480,-0.819312,-0.613726,-0.510803,-0.920929,0
-0.412137,-0.819312,-0.613726,-0.510803,-0.898406,0
-0.510480,-0.819312,-0.613726,-0.526711,-0.920929,0
-0.510480,-0.819312,-0.613726,-0.520348,-0.920929,0
-0.510480,-0.819312,-0.613726,-0.516106,-0.920929,0
-0.510480,-0.855472,-0.613726,-0.517166,-0.955163,0
-0.510480,-0.837392,-0.613726,-0.520348,-0.938047,0
-0.510480,-0.837392,-0.613726,-0.517166,-0.938047,0
-0.510480,-0.837392,-0.613726,-0.506031,-0.938047,0
-0.510480,-0.837392,-0.613726,-0.520348,-0.938047,0
-0.510480,-0.843419,-0.613726,-0.522469,-0.943752,0
-0.510480,-0.843419,-0.613726,-0.515045,-0.943752,0
-0.510480,-0.855472,-0.613726,-0.515576,-0.955163,0
-0.510480,-0.855472,-0.613726,-0.512924,-0.955163,0
-0.510480,-0.855472,-0.613726,-0.509212,-0.955163,0
-0.510480,-0.855472,-0.613726,-0.513985,-0.955163,0
-0.510480,-0.855472,-0.613726,-0.523530,-0.955163,0
-0.444918,-0.855472,-0.613726,-0.533075,-0.940304,0
-0.412137,-0.855472,-0.613726,-0.526711,-0.932854,0
-0.412137,-0.862102,-0.613726,-0.511864,-0.939169,0
-0.412137,-0.875361,-0.613726,-0.510803,-0.951799,0
-0.412137,-0.881387,-0.613726,-0.518227,-0.957540,0
-0.412137,-0.875361,-0.613726,-0.533075,-0.951799,0
-0.412137,-0.893441,-0.613726,-0.526711,-0.969021,0
-0.412137,-0.893441,-0.613726,-0.523530,-0.969021,0
-0.412137,-0.901577,-0.613726,-0.518757,-0.976771,0
-0.367883,-0.884401,-0.613726,-0.520348,-0.950409,0
-0.367883,-0.884401,-0.613726,-0.523530,-0.950409,0
-0.323629,-0.875361,-0.613726,-0.520348,-0.931723,0
-0.323629,-0.875361,-0.613726,-0.517166,-0.931723,0
-0.323629,-0.893441,-0.613726,-0.520348,-0.949042,0
-0.323629,-0.893441,-0.613726,-0.523530,-0.949042,0
-0.323629,-0.893441,-0.613726,-0.520348,-0.949042,0
-0.323629,-0.893441,-0.613726,-0.526711,-0.949042,0
-0.323629,-0.893441,-0.613726,-0.509743,-0.949042,0
-0.323629,-0.909713,-0.613726,-0.510803,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.533075,-0.964629,0
-0.258068,-0.909713,-0.613726,-0.516106,-0.949831,0
-0.323629,-0.918754,-0.613726,-0.510803,-0.973287,0
-0.323629,-0.909713,-0.613726,-0.523530,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.525121,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.528302,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.518757,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.528302,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.537847,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.536256,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.520348,-0.964629,0
-0.353132,-0.909713,-0.613726,-0.520348,-0.971270,0
-0.323629,-0.909713,-0.613726,-0.541559,-0.964629,0
-0.323629,-0.898865,-0.613726,-0.535196,-0.954238,0
-0.323629,-0.909713,-0.613726,-0.539438,-0.964629,0
-0.323629,-0.909713,-0.613726,-0.533075,-0.964629,0
-0.367883,-0.909713,-0.613726,-0.542620,-0.974587,0
-0.323629,-0.909713,-0.613726,-0.553756,-0.964629,0
-0.382635,-0.921767,-0.613726,-0.545801,-0.989402,0
-0.367883,-0.918754,-0.613726,-0.523530,-0.983221,0
-0.412137,-0.927794,-0.613726,-0.515576,-1.001740,0
-0.323629,-0.909713,-0.613726,-0.507622,-0.964629,0
-0.412137,-0.927794,-0.613726,-0.510803,-1.001740,0
-0.382635,-0.933820,-0.613726,-0.522469,-1.000904,0
-0.367883,-0.936834,-0.613726,-0.529893,-1.000489,0
-0.323629,-0.927794,-0.613726,-0.529893,-0.981946,0
-0.353132,-0.946477,-0.613726,-0.530954,-1.006415,0
-0.323629,-0.945874,-0.613726,-0.523530,-0.999263,0
-0.323629,-0.936834,-0.613726,-0.526711,-0.990604,0
-0.323629,-0.927794,-0.613726,-0.526711,-0.981946,0
-0.323629,-0.945874,-0.613726,-0.524325,-0.999263,0
-0.290848,-0.945874,-0.613726,-0.523530,-0.991943,0
-0.225287,-0.955818,-0.613726,-0.520348,-0.986846,0
-0.225287,-0.965762,-0.613726,-0.520348,-0.996429,0
-0.225287,-0.983843,-0.613726,-0.529893,-1.013852,0
-0.225287,-1.000115,-0.613726,-0.526711,-1.029533,0
-0.225287,-1.000115,-0.613726,-0.533075,-1.029533,0
-0.225287,-1.000115,-0.613726,-0.542620,-1.029533,0
-0.225287,-1.018195,-0.613726,-0.550574,-1.046954,0
-0.225287,-1.018195,-0.613726,-0.545801,-1.046954,0
-0.225287,-1.027236,-0.613726,-0.548983,-1.055665,0
-0.274458,-1.027236,-0.613726,-0.534666,-1.066436,0
-0.225287,-1.027236,-0.613726,-0.529893,-1.055665,0
-0.225287,-1.036276,-0.613726,-0.533075,-1.064375,0
-0.225287,-1.036276,-0.613726,-0.528302,-1.064375,0
-0.225287,-1.036276,-0.613726,-0.552165,-1.064375,0
-0.225287,-1.046220,-0.613726,-0.541029,-1.073956,0
-0.117110,-1.056164,-0.613726,-0.536256,-1.059929,0
-0.189228,-1.049535,-0.613726,-0.536256,-1.069281,0
-0.117110,-1.056164,-0.613726,-0.526711,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.548983,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.531484,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.536256,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.544211,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.542620,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.531484,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.531484,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.534666,-1.059929,0
-0.117110,-1.056164,-0.613726,-0.545801,-1.059929,0
-0.117110,-1.082381,-0.613726,-0.545801,-1.085360,0
-0.117110,-1.074244,-0.613726,-0.542620,-1.077468,0
-0.067939,-1.065204,-0.613726,-0.552165,-1.057948,0
-0.117110,-1.074244,-0.613726,-0.550044,-1.077468,0
-0.117110,-1.082381,-0.613726,-0.556937,-1.085360,0
-0.117110,-1.099557,-0.613726,-0.541029,-1.102021,0
-0.117110,-1.090517,-0.613726,-0.539438,-1.093252,0
-0.018767,-1.108597,-0.613726,-0.545801,-1.089522,0
-0.117110,-1.082381,-0.613726,-0.539438,-1.085360,0
-0.018767,-1.108597,-0.613726,-0.552165,-1.089522,0
-0.117110,-1.099557,-0.613726,-0.556937,-1.102021,0
-0.117110,-1.099557,-0.613726,-0.555346,-1.102021,0
-0.067939,-1.099557,-0.613726,-0.564891,-1.091374,0
-0.067939,-1.108597,-0.613726,-0.561710,-1.100170,0
-0.117110,-1.108597,-0.613726,-0.560119,-1.110789,0
-0.067939,-1.108597,-0.613726,-0.552165,-1.100170,0
-0.018767,-1.108597,-0.613726,-0.542620,-1.089522,0
-0.018767,-1.121253,-0.613726,-0.545801,-1.101874,0
-0.018767,-1.136621,-0.613726,-0.548983,-1.116872,0
-0.117110,-1.117637,-0.613726,-0.548983,-1.119557,0
-0.117110,-1.108597,-0.613726,-0.545801,-1.110789,0
-0.018767,-1.108597,-0.613726,-0.536256,-1.089522,0
-0.018767,-1.126677,-0.613726,-0.529893,-1.107168,0
-0.051548,-1.120651,-0.613726,-0.540499,-1.108363,0
-0.051548,-1.126677,-0.613726,-0.537317,-1.114233,0
-0.051548,-1.126677,-0.613726,-0.539438,-1.114233,0
-0.018767,-1.126677,-0.613726,-0.552165,-1.107168,0
-0.018767,-1.136621,-0.613726,-0.544211,-1.116872,0
-0.018767,-1.126677,-0.613726,-0.545801,-1.107168,0
-0.018767,-1.126677,-0.613726,-0.539438,-1.107168,0
-0.018767,-1.155606,-0.613726,-0.542620,-1.135399,0
-0.117110,-1.155606,-0.613726,-0.536256,-1.156382,0
-0.018767,-1.126677,-0.613726,-0.529893,-1.107168,0
-0.067939,-1.136621,-0.613726,-0.534666,-1.127436,0
-0.067939,-1.146566,-0.613726,-0.542620,-1.137110,0
-0.018767,-1.155606,-0.613726,-0.552165,-1.135399,0
-0.117110,-1.146566,-0.613726,-0.553756,-1.147615,0
-0.117110,-1.146566,-0.613726,-0.547392,-1.147615,0
-0.067939,-1.164646,-0.613726,-0.550574,-1.154700,0
-0.018767,-1.146566,-0.613726,-0.550574,-1.126577,0
-0.018767,-1.163742,-0.613726,-0.547392,-1.143339,0
-0.018767,-1.164646,-0.613726,-0.548983,-1.144221,0
-0.018767,-1.164646,-0.613726,-0.545801,-1.144221,0
-0.117110,-1.155606,-0.613726,-0.558528,-1.156382,0
-0.117110,-1.164646,-0.613726,-0.556937,-1.165149,0
-0.153169,-1.176097,-0.613726,-0.553225,-1.183874,0
-0.117110,-1.146566,-0.613726,-0.542620,-1.147615,0
-0.117110,-1.146566,-0.613726,-0.542620,-1.147615,0
-0.117110,-1.172782,-0.613726,-0.525121,-1.173040,0
-0.117110,-1.180918,-0.613726,-0.548983,-1.180930,0
-0.225287,-1.164646,-0.613726,-0.550574,-1.188039,0
-0.189228,-1.164646,-0.613726,-0.563831,-1.180424,0
-0.117110,-1.164646,-0.613726,-0.547392,-1.165149,0
-0.117110,-1.180918,-0.613726,-0.550574,-1.180930,0
-0.117110,-1.189958,-0.613726,-0.544211,-1.189697,0
-0.171198,-1.208039,-0.613726,-0.545801,-1.218547,0
-0.225287,-1.186945,-0.613726,-0.548983,-1.209516,0
-0.225287,-1.172782,-0.613726,-0.560119,-1.195875,0
-0.225287,-1.180918,-0.613726,-0.574436,-1.203712,0
-0.117110,-1.180918,-0.613726,-0.564891,-1.180930,0
-0.117110,-1.180918,-0.613726,-0.544211,-1.180930,0
-0.117110,-1.180918,-0.613726,-0.550574,-1.180930,0
-0.117110,-1.180918,-0.613726,-0.569664,-1.180930,0
-0.084329,-1.186945,-0.613726,-0.562770,-1.179856,0
-0.092524,-1.185438,-0.613726,-0.552165,-1.180123,0
-0.117110,-1.198999,-0.613726,-0.553756,-1.198463,0
-0.117110,-1.198999,-0.613726,-0.558528,-1.198463,0
-0.084329,-1.198999,-0.613726,-0.551104,-1.191569,0
-0.117110,-1.198999,-0.613726,-0.552165,-1.198463,0
-0.117110,-1.198999,-0.613726,-0.548983,-1.198463,0
-0.117110,-1.198999,-0.613726,-0.539438,-1.198463,0
-0.117110,-1.198999,-0.613726,-0.539438,-1.198463,0
-0.117110,-1.198999,-0.613726,-0.533075,-1.198463,0
-0.084329,-1.223708,-0.613726,-0.554286,-1.215579,0
-0.092524,-1.203519,-0.613726,-0.555346,-1.197683,0
-0.117110,-1.208039,-0.613726,-0.563301,-1.207229,0
-0.117110,-1.198999,-0.613726,-0.541029,-1.198463,0
-0.084329,-1.217079,-0.613726,-0.553225,-1.209137,0
-0.067939,-1.217079,-0.613726,-0.561710,-1.205704,0
-0.117110,-1.227023,-0.613726,-0.577618,-1.225638,0
-0.067939,-1.217079,-0.613726,-0.576027,-1.205704,0
-0.067939,-1.217079,-0.613726,-0.548983,-1.205704,0
-0.117110,-1.217079,-0.613726,-0.552165,-1.215995,0
-0.117110,-1.217079,-0.613726,-0.552165,-1.215995,0
-0.018767,-1.223708,-0.613726,-0.550574,-1.201853,0
-0.117110,-1.217079,-0.613726,-0.574436,-1.215995,0
-0.084329,-1.223708,-0.613726,-0.573376,-1.215579,0
-0.084329,-1.230338,-0.613726,-0.561710,-1.222021,0
-0.018767,-1.227023,-0.613726,-0.542620,-1.205087,0
-0.018767,-1.217079,-0.613726,-0.537847,-1.195385,0
-0.117110,-1.217079,-0.613726,-0.550574,-1.215995,0
-0.067939,-1.227023,-0.613726,-0.553756,-1.215376,0
-0.067939,-1.227023,-0.613726,-0.561710,-1.215376,0
-0.117110,-1.217079,-0.613726,-0.552165,-1.215995,0
-0.018767,-1.217079,-0.613726,-0.533075,-1.195385,0
-0.117110,-1.236967,-0.613726,-0.563301,-1.235280,0
-0.067939,-1.217079,-0.613726,-0.558528,-1.205704,0
-0.018767,-1.217079,-0.613726,-0.552165,-1.195385,0
-0.067939,-1.217079,-0.613726,-0.548983,-1.205704,0
-0.067939,-1.236967,-0.613726,-0.547392,-1.225049,0
-0.117110,-1.227023,-0.613726,-0.544211,-1.225638,0
-0.117110,-1.246008,-0.613726,-0.547392,-1.244045,0
-0.117110,-1.236967,-0.613726,-0.550574,-1.235280,0
-0.117110,-1.217079,-0.613726,-0.552165,-1.215995,0
-0.117110,-1.217079,-0.613726,-0.550574,-1.215995,0
-0.117110,-1.217079,-0.613726,-0.547392,-1.215995,0
-0.117110,-1.217079,-0.613726,-0.536256,-1.215995,0
-0.117110,-1.227023,-0.613726,-0.539438,-1.225638,0
-0.171198,-1.227023,-0.613726,-0.545801,-1.236893,0
-0.117110,-1.217079,-0.613726,-0.548983,-1.215995,0
-0.117110,-1.236063,-0.613726,-0.547392,-1.234403,0
-0.117110,-1.236967,-0.613726,-0.558528,-1.235280,0
-0.117110,-1.217079,-0.613726,-0.550574,-1.215995,0
-0.189228,-1.236967,-0.613726,-0.556407,-1.250235,0
-0.225287,-1.249021,-0.613726,-0.565952,-1.269297,0
-0.225287,-1.255048,-0.613726,-0.563301,-1.275101,0
-0.225287,-1.230338,-0.613726,-0.547922,-1.251306,0
-0.225287,-1.246008,-0.613726,-0.561710,-1.266396,0
-0.225287,-1.271320,-0.613726,-0.561710,-1.290770,0
-0.225287,-1.236967,-0.613726,-0.580800,-1.257690,0
-0.225287,-1.230338,-0.613726,-0.570194,-1.251306,0
-0.225287,-1.249021,-0.613726,-0.561710,-1.269297,0
-0.225287,-1.255048,-0.613726,-0.558528,-1.275101,0
-0.225287,-1.255048,-0.613726,-0.550574,-1.275101,0
-0.171198,-1.255048,-0.613726,-0.561710,-1.263972,0
-0.171198,-1.255048,-0.613726,-0.548983,-1.263972,0
-0.117110,-1.255048,-0.613726,-0.548983,-1.252810,0
-0.117110,-1.255048,-0.613726,-0.544211,-1.252810,0
-0.117110,-1.255048,-0.613726,-0.541559,-1.252810,0
-0.117110,-1.263184,-0.613726,-0.547392,-1.260699,0
-0.117110,-1.263184,-0.613726,-0.548983,-1.260699,0
-0.117110,-1.271320,-0.613726,-0.548983,-1.268587,0
-0.117110,-1.255048,-0.613726,-0.545801,-1.252810,0
-0.117110,-1.255048,-0.613726,-0.560119,-1.252810,0
-0.117110,-1.271320,-0.613726,-0.542620,-1.268587,0
-0.225287,-1.277347,-0.613726,-0.556407,-1.296573,0
-0.225287,-1.260472,-0.613726,-0.565952,-1.280324,0
-0.225287,-1.259116,-0.613726,-0.558528,-1.279018,0
-0.225287,-1.267252,-0.613726,-0.547392,-1.286853,0
-0.225287,-1.271320,-0.613726,-0.547392,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.563301,-1.290770,0
-0.225287,-1.263184,-0.613726,-0.555346,-1.282936,0
-0.225287,-1.271320,-0.613726,-0.544211,-1.290770,0
-0.225287,-1.289400,-0.613726,-0.542620,-1.308179,0
-0.225287,-1.263184,-0.613726,-0.561710,-1.282936,0
-0.225287,-1.260472,-0.613726,-0.548983,-1.280324,0
-0.225287,-1.263184,-0.613726,-0.545801,-1.282936,0
-0.225287,-1.271320,-0.613726,-0.547392,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.569664,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.551104,-1.290770,0
-0.117110,-1.263184,-0.613726,-0.552165,-1.260699,0
-0.225287,-1.271320,-0.613726,-0.536256,-1.290770,0
-0.171198,-1.271320,-0.613726,-0.548983,-1.279695,0
-0.153169,-1.265896,-0.613726,-0.553225,-1.270749,0
-0.117110,-1.271320,-0.613726,-0.545801,-1.268587,0
-0.171198,-1.271320,-0.613726,-0.550574,-1.279695,0
-0.225287,-1.289400,-0.613726,-0.555346,-1.308179,0
-0.225287,-1.271320,-0.613726,-0.548983,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.533075,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.548983,-1.290770,0
-0.171198,-1.271320,-0.613726,-0.561710,-1.279695,0
-0.171198,-1.271320,-0.613726,-0.545801,-1.279695,0
-0.117110,-1.271320,-0.613726,-0.537847,-1.268587,0
-0.117110,-1.271320,-0.613726,-0.548983,-1.268587,0
-0.171198,-1.271320,-0.613726,-0.542620,-1.279695,0
-0.171198,-1.271320,-0.613726,-0.553756,-1.279695,0
-0.153169,-1.271320,-0.613726,-0.563301,-1.275996,0
-0.225287,-1.271320,-0.613726,-0.561710,-1.290770,0
-0.117110,-1.271320,-0.613726,-0.542620,-1.268587,0
-0.117110,-1.263184,-0.613726,-0.541029,-1.260699,0
-0.153169,-1.277347,-0.613726,-0.532014,-1.281826,0
-0.225287,-1.289400,-0.613726,-0.545801,-1.308179,0
-0.225287,-1.289400,-0.613726,-0.555346,-1.308179,0
-0.225287,-1.280360,-0.613726,-0.558528,-1.299475,0
-0.225287,-1.271320,-0.613726,-0.576027,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.564891,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.556937,-1.290770,0
-0.225287,-1.289400,-0.613726,-0.545801,-1.308179,0
-0.225287,-1.271320,-0.613726,-0.568073,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.556937,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.553756,-1.290770,0
-0.171198,-1.271320,-0.613726,-0.547392,-1.279695,0
-0.225287,-1.271320,-0.613726,-0.564891,-1.290770,0
-0.225287,-1.277347,-0.613726,-0.565952,-1.296573,0
-0.225287,-1.271320,-0.613726,-0.555346,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.561710,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.558528,-1.290770,0
-0.171198,-1.289400,-0.613726,-0.556937,-1.297164,0
-0.225287,-1.271320,-0.613726,-0.552165,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.537847,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.548983,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.555346,-1.290770,0
-0.225287,-1.280360,-0.613726,-0.552165,-1.299475,0
-0.225287,-1.271320,-0.613726,-0.576027,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.583981,-1.290770,0
-0.225287,-1.277347,-0.613726,-0.561710,-1.296573,0
-0.225287,-1.289400,-0.613726,-0.548983,-1.308179,0
-0.258068,-1.289400,-0.613726,-0.565952,-1.314839,0
-0.323629,-1.280360,-0.613726,-0.571255,-1.319472,0
-0.274458,-1.271320,-0.613726,-0.576027,-1.300809,0
-0.274458,-1.271320,-0.613726,-0.550574,-1.300809,0
-0.274458,-1.271320,-0.613726,-0.547392,-1.300809,0
-0.225287,-1.271320,-0.613726,-0.571255,-1.290770,0
-0.225287,-1.280360,-0.613726,-0.552165,-1.299475,0
-0.274458,-1.280360,-0.613726,-0.550574,-1.309487,0
-0.258068,-1.277347,-0.613726,-0.553225,-1.303257,0
-0.225287,-1.271320,-0.613726,-0.561710,-1.290770,0
-0.274458,-1.271320,-0.613726,-0.560119,-1.300809,0
-0.225287,-1.271320,-0.613726,-0.558528,-1.290770,0
-0.225287,-1.280360,-0.613726,-0.557467,-1.299475,0
-0.225287,-1.271320,-0.613726,-0.552165,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.555346,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.561710,-1.290770,0
-0.274458,-1.271320,-0.613726,-0.556937,-1.300809,0
-0.225287,-1.271320,-0.613726,-0.560649,-1.290770,0
-0.225287,-1.271320,-0.613726,-0.564891,-1.290770,0
-0.258068,-1.277347,-0.613726,-0.553225,-1.303257,0
-0.274458,-1.289400,-0.613726,-0.556937,-1.318164,0
-0.323629,-1.263184,-0.613726,-0.568073,-1.303035,0
-0.323629,-1.263184,-0.613726,-0.576027,-1.303035,0
-0.323629,-1.263184,-0.613726,-0.560119,-1.303035,0
-0.323629,-1.255048,-0.613726,-0.555346,-1.295249,0
-0.323629,-1.271320,-0.613726,-0.552165,-1.310821,0
-0.323629,-1.263184,-0.613726,-0.544211,-1.303035,0
-0.323629,-1.255048,-0.613726,-0.556937,-1.295249,0
-0.323629,-1.259116,-0.613726,-0.552960,-1.299142,0
-0.323629,-1.271320,-0.613726,-0.539438,-1.310821,0
-0.323629,-1.271320,-0.613726,-0.550574,-1.310821,0
-0.323629,-1.271320,-0.613726,-0.548983,-1.310821,0
-0.367883,-1.272224,-0.613726,-0.534666,-1.320671,0
